Company,System,BaseCopies,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8176, 2.10 GHz)",112,56,2,28,2,1580.0,1630,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6144, 3.50 GHz)",64,32,4,8,2,1940.0,1960,Intel Xeon Gold 6144
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8153, 2.00 GHz)",128,64,4,16,2,2300.0,2340,Intel Xeon Platinum 8153
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8176, 2.10 GHz)",224,112,4,28,2,3280.0,3360,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8170, 2.10 GHz)",208,104,4,26,2,3180.0,3260,Intel Xeon Platinum 8170
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8168, 2.70 GHz)",192,96,4,24,2,3290.0,3360,Intel Xeon Platinum 8168
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8164, 2.00 GHz)",208,104,4,26,2,3150.0,3230,Intel Xeon Platinum 8164
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8160, 2.10 GHz)",192,96,4,24,2,3070.0,3150,Intel Xeon Platinum 8160
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8158, 3.00 GHz)",96,48,4,12,2,2410.0,2450,Intel Xeon Platinum 8158
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8156, 3.60 GHz)",32,16,4,4,2,1060.0,1070,Intel Xeon Platinum 8156
Fujitsu,"PRIMEQUEST 3800B, (Intel Xeon Platinum 8180, 2.50GHz)",447,224,8,28,2,7120.0,Not Run,Intel Xeon Platinum 8180
Fujitsu,"PRIMERGY RX2540 M4, (Intel Xeon Gold 6148, 2.40GHz)",80,40,2,20,2,1480.0,Not Run,Intel Xeon Gold 6148
Fujitsu,"PRIMEQUEST 3800E, (Intel Xeon Platinum 8180, 2.50GHz)",447,224,8,28,2,7120.0,Not Run,Intel Xeon Platinum 8180
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8170)",104,52,2,26,2,1600.0,Not Run,Intel Xeon Platinum 8170
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8176)",112,56,2,28,2,1650.0,Not Run,Intel Xeon Platinum 8176
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Platinum 8153)",64,32,2,16,2,1170.0,Not Run,Intel Xeon Platinum 8153
HPE,"ProLiant DL380 Gen10 (2.70 GHz, Intel Xeon Platinum 8168)",96,48,2,24,2,1670.0,Not Run,Intel Xeon Platinum 8168
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Gold 6136)",48,24,2,12,2,1200.0,Not Run,Intel Xeon Gold 6136
HPE,"ProLiant DL380 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",72,36,2,18,2,1470.0,Not Run,Intel Xeon Gold 6154
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",64,32,2,16,2,1250.0,Not Run,Intel Xeon Gold 6130
HPE,"ProLiant DL360 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",80,40,2,20,2,1440.0,Not Run,Intel Xeon Gold 6148
HPE,"ProLiant DL380 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",48,24,2,12,2,1220.0,Not Run,Intel Xeon Platinum 8158
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",104,52,2,26,2,1560.0,Not Run,Intel Xeon Platinum 8164
HPE,"ProLiant DL380 Gen10 (3.60 GHz, Intel Xeon Platinum 8156)",16,8,2,4,2,555.0,Not Run,Intel Xeon Platinum 8156
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",112,56,2,28,2,1750.0,Not Run,Intel Xeon Platinum 8180
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180M)",112,56,2,28,2,1750.0,Not Run,Intel Xeon Platinum 8180M
HPE,"ProLiant DL380 Gen10 (3.20 GHz, Intel Xeon Gold 6146)",48,24,2,12,2,1250.0,Not Run,Intel Xeon Gold 6146
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6126)",48,24,2,12,2,1140.0,Not Run,Intel Xeon Gold 6126
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Silver 4116)",48,24,2,12,2,923.0,Not Run,Intel Xeon Silver 4116
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",96,48,2,24,2,1540.0,Not Run,Intel Xeon Platinum 8160
HPE,"ProLiant DL360 Gen10 (2.50 GHz, Intel Xeon Platinum 8180M)",112,56,2,28,2,1750.0,Not Run,Intel Xeon Platinum 8180M
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",64,32,2,16,2,1230.0,Not Run,Intel Xeon Gold 6130
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Silver 4116)",48,24,2,12,2,918.0,Not Run,Intel Xeon Silver 4116
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Silver 4112)",16,8,2,4,2,424.0,Not Run,Intel Xeon Silver 4112
HPE,"ProLiant DL560 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",96,48,4,12,2,2340.0,Not Run,Intel Xeon Platinum 8158
HPE,"ProLiant DL380 Gen10 (2.20 GHz, Intel Xeon Gold 5120)",56,28,2,14,2,1060.0,1080,Intel Xeon Gold 5120
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6126)",48,24,2,12,2,1100.0,Not Run,Intel Xeon Gold 6126
HPE,"ProLiant DL560 Gen10 (3.60 GHz, Intel Xeon Platinum 8156)",32,16,4,4,2,1070.0,Not Run,Intel Xeon Platinum 8156
HPE,"ProLiant DL580 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",128,64,4,16,2,1990.0,Not Run,Intel Xeon Gold 6130
HPE,"ProLiant DL560 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",192,96,4,24,2,2980.0,Not Run,Intel Xeon Platinum 8160
HPE,"ProLiant DL380 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",80,40,2,20,2,1440.0,Not Run,Intel Xeon Gold 6148
HPE,"ProLiant DL380 Gen10 (2.70 GHz, Intel Xeon Gold 6150)",72,36,2,18,2,1430.0,Not Run,Intel Xeon Gold 6150
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",64,32,2,16,2,1330.0,Not Run,Intel Xeon Gold 6142
HPE,"Synergy 480 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",72,36,2,18,2,1460.0,Not Run,Intel Xeon Gold 6154
HPE,"ProLiant DL380 Gen10 (2.30 GHz, Intel Xeon Gold 6140)",72,36,2,18,2,1360.0,Not Run,Intel Xeon Gold 6140
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",88,44,2,22,2,1470.0,Not Run,Intel Xeon Gold 6152
HPE,"ProLiant DL380 Gen10 (3.40 GHz, Intel Xeon Gold 6128)",24,12,2,6,2,774.0,799,Intel Xeon Gold 6128
HPE,"ProLiant DL360 Gen10 (2.20 GHz, Intel Xeon Silver 4114)",40,20,2,10,2,830.0,Not Run,Intel Xeon Silver 4114
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Silver 4112)",16,8,2,4,2,420.0,Not Run,Intel Xeon Silver 4112
HPE,"ProLiant DL560 Gen10 (2.00 GHz, Intel Xeon Platinum 8153)",128,64,4,16,2,2290.0,Not Run,Intel Xeon Platinum 8153
HPE,"ProLiant DL360 Gen10 (2.70 GHz, Intel Xeon Platinum 8168)",96,48,2,24,2,1650.0,Not Run,Intel Xeon Platinum 8168
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Platinum 8176)",112,56,2,28,2,1620.0,Not Run,Intel Xeon Platinum 8176
HPE,"ProLiant DL360 Gen10 (3.20 GHz, Intel Xeon Gold 6134)",32,16,2,8,2,951.0,Not Run,Intel Xeon Gold 6134
HPE,"ProLiant DL380 Gen10 (1.80 GHz, Intel Xeon Silver 4108)",32,16,2,8,2,629.0,Not Run,Intel Xeon Silver 4108
HPE,"ProLiant DL360 Gen10 (2.70 GHz, Intel Xeon Gold 6150)",72,36,2,18,2,1390.0,Not Run,Intel Xeon Gold 6150
HPE,"ProLiant DL380 Gen10 (2.20 GHz, Intel Xeon Silver 4114)",40,20,2,10,2,831.0,Not Run,Intel Xeon Silver 4114
HPE,"ProLiant DL380 Gen10 (2.30 GHz, Intel Xeon Gold 6140)",72,36,2,18,2,1350.0,1390,Intel Xeon Gold 6140
HPE,"ProLiant DL385 Gen10 (2.20 GHz, AMD EPYC 7601)",128,64,2,32,2,1790.0,1980,AMD EPYC 7601
HPE,"ProLiant DL360 Gen10 (2.30 GHz, Intel Xeon Gold 6140)",72,36,2,18,2,1340.0,Not Run,Intel Xeon Gold 6140
HPE,"ProLiant DL380 Gen10 (3.20 GHz, Intel Xeon Gold 6134)",32,16,2,8,2,971.0,Not Run,Intel Xeon Gold 6134
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6132)",56,28,2,14,2,1210.0,Not Run,Intel Xeon Gold 6132
HPE,"ProLiant DL360 Gen10 (1.80 GHz, Intel Xeon Silver 4108)",32,16,2,8,2,629.0,Not Run,Intel Xeon Silver 4108
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",96,48,2,24,2,1490.0,Not Run,Intel Xeon Platinum 8160
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",72,36,2,18,2,1450.0,Not Run,Intel Xeon Gold 6154
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Silver 4110)",32,16,2,8,2,679.0,Not Run,Intel Xeon Silver 4110
HPE,"Synergy 480 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",64,32,2,16,2,1310.0,Not Run,Intel Xeon Gold 6142
HPE,"Synergy 480 Gen10 (2.70 GHz, Intel Xeon Gold 6150)",72,36,2,18,2,1390.0,Not Run,Intel Xeon Gold 6150
HPE,"ProLiant DL380 Gen10 (2.80 GHz, Intel Xeon Gold 6143)",64,32,2,16,2,1380.0,Not Run,Intel Xeon Gold 6143
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",48,24,2,12,2,1180.0,Not Run,Intel Xeon Platinum 8158
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6132)",56,28,2,14,2,1230.0,Not Run,Intel Xeon Gold 6132
HPE,"ProLiant DL360 Gen10 (2.00 GHz, Intel Xeon Gold 6138)",80,40,2,20,2,1340.0,Not Run,Intel Xeon Gold 6138
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",88,44,2,22,2,1440.0,Not Run,Intel Xeon Gold 6152
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",64,32,2,16,2,1290.0,Not Run,Intel Xeon Gold 6142
HPE,"ProLiant DL360 Gen10 (3.20 GHz, Intel Xeon Gold 6146)",48,24,2,12,2,1240.0,Not Run,Intel Xeon Gold 6146
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",88,44,2,22,2,1420.0,Not Run,Intel Xeon Gold 6152
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Gold 6138)",80,40,2,20,2,1380.0,Not Run,Intel Xeon Gold 6138
HPE,"ProLiant DL360 Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",104,52,2,26,2,1520.0,Not Run,Intel Xeon Platinum 8164
HPE,"ProLiant DL380 Gen10 (3.40 GHz, Intel Xeon Gold 6128)",24,12,2,6,2,788.0,Not Run,Intel Xeon Gold 6128
HPE,"ProLiant DL380 Gen10 (3.60 GHz, Intel Xeon Gold 5122)",16,8,2,4,2,558.0,Not Run,Intel Xeon Gold 5122
HPE,"Synergy 480 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",80,40,2,20,2,1430.0,Not Run,Intel Xeon Gold 6148
HPE,"ProLiant DL380 Gen10 (3.50 GHz, Intel Xeon Gold 6144)",32,16,2,8,2,1010.0,Not Run,Intel Xeon Gold 6144
Lenovo Global Technology,"ThinkSystem ST550 (3.60 GHz, Intel Xeon Platinum 8156)",16,8,2,4,2,530.0,539,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR530 (2.40 GHz, Intel Xeon Gold 5115)",40,20,2,10,2,841.0,858,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR530 (3.60 GHz, Intel Xeon Gold 5122)",16,8,2,4,2,529.0,538,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SR550 (2.40 GHz, Intel Xeon Gold 5115)",40,20,2,10,2,843.0,859,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8153)",256,128,8,16,2,4560.0,4660,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SR950 (3.60 GHz, Intel Xeon Platinum 8156)",64,32,8,4,2,2090.0,2130,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8164)",416,208,8,26,2,6160.0,6320,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SR950 (3.00 GHz, Intel Xeon Platinum 8158)",192,96,8,12,2,4780.0,4890,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SR950 (2.70 GHz, Intel Xeon Platinum 8168)",384,192,8,24,2,6530.0,6710,Intel Xeon Platinum 8168
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160)",384,192,8,24,2,6010.0,6170,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170)",416,208,8,26,2,6260.0,6430,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160M)",384,192,8,24,2,6040.0,6200,Intel Xeon Platinum 8160M
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170M)",416,208,8,26,2,6280.0,6450,Intel Xeon Platinum 8170M
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160T)",384,192,8,24,2,6070.0,6230,Intel Xeon Platinum 8160T
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8176)",448,224,8,28,2,6530.0,6710,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SR630 (1.70 GHz, Intel Xeon Bronze 3104)",12,12,2,6,1,353.0,359,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SR630 (1.70 GHz, Intel Xeon Bronze 3106)",16,16,2,8,1,467.0,475,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SR630 (1.80 GHz, Intel Xeon Silver 4108)",32,16,2,8,2,626.0,631,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SR630 (2.60 GHz, Intel Xeon Silver 4112)",16,8,2,4,2,417.0,421,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SR630 (2.00 GHz, Intel Xeon Silver 4109T)",32,16,2,8,2,660.0,666,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SR630 (2.20 GHz, Intel Xeon Silver 4114)",40,20,2,10,2,824.0,835,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Silver 4110)",32,16,2,8,2,674.0,682,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Silver 4116)",48,24,2,12,2,917.0,932,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SR630 (2.40 GHz, Intel Xeon Gold 5115)",40,20,2,10,2,864.0,878,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR630 (2.30 GHz, Intel Xeon Gold 5118)",48,24,2,12,2,979.0,997,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SR630 (2.30 GHz, Intel Xeon Gold 6140)",72,36,2,18,2,1370.0,1400,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SR630 (2.20 GHz, Intel Xeon Gold 5120)",56,28,2,14,2,1060.0,1080,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SR630 (2.60 GHz, Intel Xeon Gold 6142)",64,32,2,16,2,1310.0,1340,Intel Xeon Gold 6142
Lenovo Global Technology,"ThinkSystem SR630 (2.20 GHz, Intel Xeon Gold 5120T)",56,28,2,14,2,1060.0,1090,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SR630 (2.40 GHz, Intel Xeon Gold 6148)",80,40,2,20,2,1460.0,1490,Intel Xeon Gold 6148
Lenovo Global Technology,"ThinkSystem SR630 (3.60 GHz, Intel Xeon Gold 5122)",16,8,2,4,2,532.0,540,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SR630 (2.70 GHz, Intel Xeon Gold 6150)",72,36,2,18,2,1440.0,1470,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SR630 (2.60 GHz, Intel Xeon Gold 6126)",48,24,2,12,2,1140.0,1160,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Gold 6152)",88,44,2,22,2,1450.0,1480,Intel Xeon Gold 6152
Lenovo Global Technology,"ThinkSystem SR630 (2.60 GHz, Intel Xeon Gold 6126T)",48,24,2,12,2,1120.0,1140,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem SR630 (3.00 GHz, Intel Xeon Gold 6154)",72,36,2,18,2,1470.0,1500,Intel Xeon Gold 6154
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Gold 6130)",64,32,2,16,2,1250.0,1280,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SR630 (2.00 GHz, Intel Xeon Platinum 8153)",64,32,2,16,2,1160.0,1180,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Gold 6130T)",64,32,2,16,2,1250.0,1280,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SR630 (3.60 GHz, Intel Xeon Platinum 8156)",16,8,2,4,2,533.0,542,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR630 (3.20 GHz, Intel Xeon Gold 6134)",32,16,2,8,2,942.0,958,Intel Xeon Gold 6134
Lenovo Global Technology,"ThinkSystem SR630 (3.00 GHz, Intel Xeon Platinum 8158)",48,24,2,12,2,1220.0,1240,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SR630 (3.00 GHz, Intel Xeon Gold 6136)",48,24,2,12,2,1210.0,1230,Intel Xeon Gold 6136
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Platinum 8160)",96,48,2,24,2,1530.0,1580,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR630 (2.00 GHz, Intel Xeon Gold 6138)",80,40,2,20,2,1390.0,1420,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Platinum 8160T)",96,48,2,24,2,1520.0,1560,Intel Xeon Platinum 8160T
Lenovo Global Technology,"ThinkSystem SR630 (2.00 GHz, Intel Xeon Platinum 8164)",104,52,2,26,2,1570.0,1610,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SR630 (2.70 GHz, Intel Xeon Platinum 8168)",96,48,2,24,2,1660.0,1700,Intel Xeon Platinum 8168
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Platinum 8170)",104,52,2,26,2,1610.0,1660,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Platinum 8176)",112,56,2,28,2,1670.0,1720,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SD530 (1.70 GHz, Intel Xeon Bronze 3104)",12,12,2,6,1,354.0,359,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SD530 (1.70 GHz, Intel Xeon Bronze 3106)",16,16,2,8,1,465.0,472,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SD530 (2.60 GHz, Intel Xeon Silver 4112)",16,8,2,4,2,417.0,422,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SD530 (1.80 GHz, Intel Xeon Silver 4108)",32,16,2,8,2,615.0,623,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SD530 (2.20 GHz, Intel Xeon Silver 4114)",40,20,2,10,2,806.0,818,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem SD530 (2.00 GHz, Intel Xeon Silver 4109T)",32,16,2,8,2,647.0,656,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SD530 (2.30 GHz, Intel Xeon Gold 5118)",48,24,2,12,2,961.0,980,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Silver 4110)",32,16,2,8,2,661.0,671,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SD530 (2.20 GHz, Intel Xeon Gold 5120)",56,28,2,14,2,1050.0,1070,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SD530 (2.20 GHz, Intel Xeon Gold 5120T)",56,28,2,14,2,1050.0,1070,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SD530 (3.60 GHz, Intel Xeon Gold 5122)",16,8,2,4,2,531.0,538,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Gold 6130T)",64,32,2,16,2,1210.0,1240,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SD530 (2.00 GHz, Intel Xeon Gold 6138)",80,40,2,20,2,1360.0,1390,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SD530 (3.20 GHz, Intel Xeon Gold 6134)",32,16,2,8,2,925.0,945,Intel Xeon Gold 6134
Lenovo Global Technology,"ThinkSystem SD530 (2.00 GHz, Intel Xeon Gold 6138T)",80,40,2,20,2,1330.0,1350,Intel Xeon Gold 6138T
Lenovo Global Technology,"ThinkSystem SD530 (3.00 GHz, Intel Xeon Gold 6136)",48,24,2,12,2,1180.0,1210,Intel Xeon Gold 6136
Lenovo Global Technology,"ThinkSystem SD530 (2.30 GHz, Intel Xeon Gold 6140)",72,36,2,18,2,1340.0,1370,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Gold 6152)",88,44,2,22,2,1400.0,1440,Intel Xeon Gold 6152
Lenovo Global Technology,"ThinkSystem SD530 (2.60 GHz, Intel Xeon Gold 6142)",64,32,2,16,2,1300.0,1330,Intel Xeon Gold 6142
Lenovo Global Technology,"ThinkSystem SD530 (2.00 GHz, Intel Xeon Platinum 8153)",64,32,2,16,2,1130.0,1160,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SD530 (2.40 GHz, Intel Xeon Gold 6148)",80,40,2,20,2,1420.0,1450,Intel Xeon Gold 6148
Lenovo Global Technology,"ThinkSystem SD530 (3.60 GHz, Intel Xeon Platinum 8156)",16,8,2,4,2,531.0,541,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SD530 (3.00 GHz, Intel Xeon Platinum 8158)",48,24,2,12,2,1180.0,1210,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Platinum 8160)",96,48,2,24,2,1490.0,1530,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SD530 (2.00 GHz, Intel Xeon Platinum 8164)",104,52,2,26,2,1530.0,1570,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Platinum 8170)",104,52,2,26,2,1570.0,1610,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR650 (1.70 GHz, Intel Xeon Bronze 3106)",16,16,2,8,1,468.0,476,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Silver 4109T)",32,16,2,8,2,660.0,667,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SR650 (2.20 GHz, Intel Xeon Gold 5120T)",56,28,2,14,2,1070.0,1090,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6126T)",48,24,2,12,2,1120.0,1140,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem SR650 (3.60 GHz, Intel Xeon Gold 5122)",16,8,2,4,2,528.0,537,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6130)",64,32,2,16,2,1260.0,1280,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6126)",48,24,2,12,2,1140.0,1160,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6130T)",64,32,2,16,2,1260.0,1280,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SR650 (2.70 GHz, Intel Xeon Gold 6150)",72,36,2,18,2,1440.0,1470,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SR650 (3.20 GHz, Intel Xeon Gold 6134)",32,16,2,8,2,952.0,968,Intel Xeon Gold 6134
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6152)",88,44,2,22,2,1460.0,1500,Intel Xeon Gold 6152
Lenovo Global Technology,"ThinkSystem SR650 (3.00 GHz, Intel Xeon Gold 6136)",48,24,2,12,2,1220.0,1240,Intel Xeon Gold 6136
Lenovo Global Technology,"ThinkSystem SR650 (3.00 GHz, Intel Xeon Gold 6154)",72,36,2,18,2,1480.0,1510,Intel Xeon Gold 6154
Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Gold 6138)",80,40,2,20,2,1390.0,1420,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Platinum 8153)",64,32,2,16,2,1160.0,1190,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SR650 (3.60 GHz, Intel Xeon Platinum 8156)",16,8,2,4,2,534.0,542,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Gold 6138T)",80,40,2,20,2,1370.0,1400,Intel Xeon Gold 6138T
Lenovo Global Technology,"ThinkSystem SR650 (2.30 GHz, Intel Xeon Gold 6140)",72,36,2,18,2,1370.0,1400,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6142)",64,32,2,16,2,1330.0,1360,Intel Xeon Gold 6142
Lenovo Global Technology,"ThinkSystem SR650 (2.40 GHz, Intel Xeon Gold 6148)",80,40,2,20,2,1460.0,1500,Intel Xeon Gold 6148
